Id,Label
3622,717110
3623,867710
3624,510101010
3625,24101010
3626,213810
3627,6541010
3628,3631010
3629,331010
3630,910101010
3631,691310
3632,7761010
3633,8781010
3634,37101010
3635,466910
3636,4751010
3637,910101010
3638,82873
3639,810101010
3640,101010
3641,84101010
3642,6461010
3643,325810
3644,78025
3645,110101010
3646,67101010
3647,88101010
3648,21258
3649,301210
3650,810101010
3651,511510
3652,4061010
3653,992410
3654,6063
3655,969710
3656,838310
3657,859810
3658,608281
3659,8691010
3660,216610
3661,810101010
3662,510101010
3663,28101010
3664,14213
3665,98101010
3666,2101010
3667,110101010
3668,65101010
3669,46710
3670,2341010
3671,6871010
3672,34888
3673,210101010
3674,69101010
3675,110101010
3676,6141010
3677,58101010
3678,610101010
3679,410101010
3680,510101010
3681,210101010
3682,98101010
3683,524910
3684,810101010
3685,610101010
3686,210101010
3687,2111010
3688,410101010
3689,110101010
3690,97678
3691,799310
3692,61867
3693,1891010
3694,6581010
3695,610101010
3696,571410
3697,878910
3698,810101010
3699,2891010
3700,25101010
3701,649410
3702,554510
3703,330810
3704,69101010
3705,210101010
3706,21669
3707,36189
3708,647510
3709,833410
3710,73864
3711,810101010
3712,85101010
3713,3411010
3714,287610
3715,110101010
3716,5691010
3717,710101010
3718,110101010
3719,30101010
3720,3971010
3721,651110
3722,841210
3723,84101010
3724,810101010
3725,71101010
3726,302010
3727,82419
3728,810101010
3729,83679
3730,5881010
3731,48101010
3732,71823
3733,3291010
3734,983610
3735,868610
3736,110101010
3737,210101010
3738,810101010
3739,830410
3740,68781
3741,883910
3742,6491010
3743,565810
3744,210101010
3745,810101010
3746,110101010
3747,778910
3748,46101010
3749,2851010
3750,3881010
3751,32101010
3752,55101010
3753,3201010
3754,36397
3755,8461010
3756,410101010
3757,610101010
3758,10101010
3759,27098
3760,7491010
3761,6421010
3762,63101010
3763,200210
3764,7251010
3765,810101010
3766,60010
3767,32493
3768,610101010
3769,3031010
3770,3241010
3771,65921
3772,88547
3773,8891010
3774,810101010
3775,83101010
3776,8631010
3777,43166
3778,610101010
3779,33101010
3780,83101010
3781,210101010
3782,8011010
3783,510101010
3784,80424
3785,3581010
3786,50652
3787,510101010
3788,188210
3789,68101010
3790,132731
3791,447110
3792,6731010
3793,781810
3794,28343
3795,82101010
3796,66182
3797,85101010
3798,310101010
3799,84101010
3800,783810
3801,616310
3802,80813
3803,7361010
3804,58101010
3805,8151010
3806,985310
3807,53465
3808,79509
3809,3101010
3810,810101010
3811,49384
3812,88886
3813,673710
3814,37101010
3815,88101010
3816,31130
3817,522510
3818,1691010
3819,19118
3820,319410
3821,85101010
3822,74808
3823,58101010
3824,22101010
3825,332510
3826,15686
3827,83285
3828,8321010
3829,81760
3830,6061010
3831,810101010
3832,42449
3833,54101010
3834,710101010
3835,87101010
3836,83652
3837,8891010
3838,95101010
3839,810101010
3840,110101010
3841,210101010
3842,98176
3843,237610
3844,730310
3845,810101010
3846,226910
3847,825110
3848,69310
3849,210101010
3850,58398
3851,38212
3852,810101010
3853,54101010
3854,728610
3855,8281010
3856,157810
3857,3691010
3858,2101010
3859,10101010
3860,88828
3861,10101010
3862,24101010
3863,210101010
3864,8541010
3865,110101010
3866,633710
3867,834310
3868,8591010
3869,786810
3870,349210
3871,80489
3872,25101010
3873,97143
3874,63101010
3875,42514
3876,24111
3877,6421010
3878,51101010
3879,7561010
3880,31733
3881,874110
3882,89101010
3883,53461
3884,4691010
3885,220510
3886,686310
3887,410101010
3888,9141010
3889,68101010
3890,694010
3891,38850
3892,43933
3893,96101010
3894,210101010
3895,710101010
3896,510101010
3897,610101010
3898,44886
3899,55101010
3900,82162
3901,7881010
3902,6161010
3903,81398
3904,31101010
3905,1981010
3906,514110
3907,810101010
3908,310101010
3909,110101010
3910,384810
3911,343210
3912,27309
3913,214610
3914,1601010
3915,687410
3916,44784
3917,1011010
3918,110101010
3919,3741010
3920,705910
3921,54101010
3922,3671010
3923,73101010
3924,31692
3925,810101010
3926,4101010
3927,293310
3928,7701010
3929,410101010
3930,7711010
3931,2051010
3932,646910
3933,810101010
3934,84781
3935,3761010
3936,378110
3937,9271010
3938,640510
3939,6691010
3940,8591010
3941,5881010
3942,810101010
3943,110101010
3944,10101010
3945,110101010
3946,84101010
3947,778410
3948,894610
3949,516210
3950,884710
3951,65715
3952,41101010
3953,47368
3954,5731010
3955,544510
3956,759910
3957,110101010
3958,8491010
3959,210101010
3960,8221010
3961,365810
3962,27110
3963,2561010
3964,69062
3965,60101010
3966,491010
3967,288410
3968,2631010
3969,56101010
3970,721410
3971,652210
3972,710101010
3973,49010
3974,810101010
3975,82101010
3976,72844
3977,85101010
3978,72833
3979,758810
3980,810101010
3981,612110
3982,110101010
3983,88386
3984,1391010
3985,84101010
3986,50101010
3987,85663
3988,48101010
3989,33101010
3990,451010
3991,75961
3992,42473
3993,2766
3994,82101010
3995,2101010
3996,4011010
3997,310101010
3998,20867
3999,3101010
4000,3531010
4001,5971010
4002,810101010
4003,6241010
4004,81101010
4005,563110
4006,81101010
4007,339010
4008,6631010
4009,96593
4010,52131
4011,4381010
4012,910101010
4013,8731010
4014,268210
4015,610101010
4016,872010
4017,510101010
4018,3101010
4019,1251010
4020,5101010
4021,810101010
4022,2489
4023,22534
4024,8561010
4025,818610
4026,310101010
4027,410101010
4028,42193
4029,86843
4030,210101010
4031,2361010
4032,82101010
4033,8681010
4034,2431010
4035,6881010
4036,810101010
4037,480610
4038,310101010
4039,110101010
4040,410101010
4041,68667
4042,310101010
4043,8891010
4044,8381010
4045,6516
4046,377310
4047,61101010
4048,28529
4049,9321010
4050,8481010
4051,58410
4052,41868
4053,31101010
4054,71583
4055,875310
4056,810101010
4057,82101010
4058,864710
4059,38101010
4060,68949
4061,863610
4062,147610
4063,64101010
4064,331510
4065,62101010
4066,13101010
4067,22101010
4068,431010
4069,8371010
4070,32085
4071,653310
4072,2581010
4073,8171010
4074,410101010
4075,698410
4076,310101010
4077,502210
4078,3661010
4079,180410
4080,810101010
4081,8211010
4082,410101010
4083,68101010
4084,4587
4085,110101010
4086,410101010
4087,810101010
4088,10101010
4089,618110
4090,510101010
4091,786510
4092,78317
4093,412910
4094,7732
4095,667810
4096,527410
4097,62336
4098,4731010
4099,87101010
4100,2431010
4101,482810
4102,31784
4103,101010
4104,687510
4105,8351010
4106,41233
4107,310101010
4108,110101010
4109,833910
4110,6101010
4111,46510
4112,8811010
4113,4861010
4114,21101010
4115,28110
4116,85101010
4117,3261010
4118,3111010
4119,8751010
4120,62415
4121,10101010
4122,24551
4123,231010
4124,263810
4125,41101010
4126,20766
4127,610101010
4128,913610
4129,51101010
4130,21101010
4131,313810
4132,32868
4133,308310
4134,69826
4135,710101010
4136,6961010
4137,954310
4138,877710
4139,20512
4140,88101010
4141,265710
4142,310101010
4143,94681
4144,87084
4145,828110
4146,81101010
4147,710101010
4148,65885
4149,9921010
4150,469310
4151,610101010
4152,687610
4153,4191010
4154,67101010
4155,687110
4156,58333
4157,34101010
4158,84101010
4159,810101010
4160,810101010
4161,348310
4162,610101010
4163,23101010
4164,76729
4165,73101010
4166,24101010
4167,880910
4168,59101010
4169,852810
4170,4001010
4171,882710
4172,2941010
4173,8351010
4174,510101010
4175,833410
4176,8311010
4177,839110
4178,69444
4179,810101010
4180,803910
4181,88366
4182,4231010
4183,9081010
4184,66101010
4185,54127
4186,29101010
4187,54101010
4188,91148
4189,11101010
4190,358110
4191,5461010
4192,28101010
4193,41670
4194,10101010
4195,28885
4196,410101010
4197,36229
4198,7851010
4199,2541010
4200,80934
4201,376210
4202,20584
4203,42329
4204,76836
4205,57554
4206,3711010
4207,89101010
4208,81303
4209,120510
4210,810101010
4211,865310
4212,94101010
4213,7331010
4214,55221
4215,310101010
4216,110101010
4217,5591010
4218,258310
4219,810101010
4220,88412
4221,83101010
4222,791110
4223,810101010
4224,8551010
4225,51387
4226,310101010
4227,781810
4228,871510
4229,621010
4230,5331010
4231,253210
4232,72456
4233,88169
4234,810101010
4235,84865
4236,84388
4237,72101010
4238,89299
4239,8371010
4240,89101010
4241,410101010
4242,810101010
4243,610101010
4244,6141010
4245,10101010
4246,5551010
4247,788010
4248,66621
4249,810101010
4250,110101010
4251,110101010
4252,610101010
4253,76576
4254,857910
4255,68101010
4256,78101010
4257,3861010
4258,5811010
4259,7531010
4260,858510
4261,52691
4262,7721010
4263,84101010
4264,710101010
4265,810101010
4266,22101010
4267,86576
4268,61984
4269,326210
4270,363210
4271,110101010
4272,747810
4273,71835
4274,3921010
4275,778510
4276,10101010
4277,839310
4278,82101010
4279,281010
4280,34164
4281,79101010
4282,6821010
4283,5941010
4284,610101010
4285,97493
4286,310101010
4287,88101010
4288,310101010
4289,36888
4290,53101010
4291,82943
4292,8841010
4293,110101010
4294,86431
4295,89353
4296,2310
4297,37101010
4298,67266
4299,7261010
4300,641610
4301,26101010
4302,88101010
4303,61779
4304,210101010
4305,110101010
4306,24101010
4307,67626
4308,4691010
4309,65101010
4310,810101010
4311,610101010
4312,6811010
4313,610101010
4314,738310
4315,45472
4316,2281010
4317,810101010
4318,20101010
4319,82101010
4320,88101010
4321,310101010
4322,5101010
4323,88101010
4324,76177
4325,75101010
4326,87421
4327,110101010
4328,828110
4329,281510
4330,31101010
4331,4731010
4332,66101010
4333,8391010
4334,66101010
4335,45101010
4336,69101010
4337,34388
4338,21805
4339,8851010
4340,8851010
4341,89101010
4342,810101010
4343,810101010
4344,81101010
4345,110101010
4346,6761010
4347,7151010
4348,7311010
4349,73647
4350,13896
4351,610101010
4352,84101010
4353,62101010
4354,596910
4355,310101010
4356,47688
4357,91685
4358,410101010
4359,210101010
4360,251310
4361,240210
4362,73636
4363,753610
4364,810101010
4365,766610
4366,8971010
4367,10101010
4368,810101010
4369,80525
4370,310101010
4371,2221010
4372,110101010
4373,810101010
4374,10101010
4375,510101010
4376,2551010
4377,1331010
4378,967410
4379,839210
4380,37101010
4381,8091010
4382,8471010
4383,310101010
4384,851510
4385,73082
4386,610101010
4387,110101010
4388,77101010
4389,510101010
4390,23163
4391,321910
4392,410101010
4393,28674
4394,310101010
4395,610101010
4396,310101010
4397,44610
4398,362310
4399,110101010
4400,5551010
4401,110101010
4402,330310
4403,48101010
4404,10101010
4405,31101010
4406,82224
4407,851710
4408,560510
4409,86810
4410,82101010
4411,6611010
4412,310101010
4413,694410
4414,931010
4415,67614
4416,810101010
4417,10101010
4418,97474
4419,84101010
4420,810101010
4421,810101010
4422,526810
4423,8481010
4424,510101010
4425,1271010
4426,10101010
4427,228610
4428,616810
4429,2631010
4430,665210
4431,863310
4432,610101010
4433,283310
4434,73881
4435,178110
4436,380610
4437,830810
4438,28101010
4439,51723
4440,73217
4441,6201010
4442,20101010
4443,38884
4444,61101010
4445,8881010
4446,21631
4447,53704
4448,8861010
4449,42199
4450,852110
4451,585710
4452,3831010
4453,35328
4454,65101010
4455,94301
4456,610101010
4457,510101010
4458,5221010
4459,88101010
4460,5211010
4461,8161010
4462,437610
4463,310101010
4464,53101010
4465,88961
4466,505810
4467,37101010
4468,536810
4469,310101010
4470,87733
4471,66101010
4472,437510
4473,23101010
4474,39101010
4475,188210
4476,16101010
4477,77101010
4478,2881010
4479,21101010
4480,68624
4481,2041010
4482,26101010
4483,48101010
4484,8871010
4485,310101010
4486,81101010
4487,666510
4488,688110
4489,650210
4490,738710
4491,240010
4492,8571010
4493,2801010
4494,210101010
4495,361710
4496,98351
4497,25583
4498,10101010
4499,74876
4500,347610
4501,88134
4502,6811010
4503,21908
4504,580310
4505,810101010
4506,310101010
4507,378710
4508,550710
4509,6451010
4510,52153
4511,815310
4512,39101010
4513,3671010
4514,310101010
4515,310101010
4516,10101010
4517,56101010
4518,266410
4519,8051010
4520,83101010
4521,33101010
4522,810101010
4523,5751010
4524,310101010
4525,73101010
4526,8501010
4527,71101010
4528,83101010
4529,62084
4530,81101010
4531,886410
4532,2191010
4533,82101010
4534,825210
4535,510101010
4536,28101010
4537,2811010
4538,28138
4539,260410
4540,10101010
4541,6291010
4542,8381010
4543,35889
4544,610101010
4545,5831010
4546,75101010
4547,910101010
4548,310101010
4549,310101010
4550,88101010
4551,86882
4552,310101010
4553,57173
4554,363610
4555,5711010
4556,423810
4557,482610
4558,58813
4559,69101010
4560,591010
4561,40101010
4562,888210
4563,9101010
4564,67148
4565,68520
4566,31101010
4567,110101010
4568,2191010
4569,89101010
4570,510101010
4571,215810
4572,318910
4573,110101010
4574,710101010
4575,2021010
4576,57101010
4577,821010
4578,27101010
4579,33379
4580,98176
4581,89266
4582,6171010
4583,9311010
4584,51101010
4585,8221010
4586,949110
4587,86101010
4588,7216
4589,8811010
4590,835010
4591,210101010
4592,5731010
4593,510101010
4594,61158
4595,1591010
4596,86701
4597,3931010
4598,332810
4599,52101010
4600,83354
4601,201010
4602,584810
4603,310101010
4604,810101010
4605,6881010
4606,110101010
4607,10101010
4608,810101010
4609,76952
4610,31101010
4611,110101010
4612,2491010
4613,8881010
4614,310101010
4615,610101010
4616,3001010
4617,3051010
4618,514610
4619,338210
4620,810101010
4621,84198
4622,9081010
4623,646610
4624,14748
4625,768110
4626,33968
4627,68110
4628,7591010
4629,310101010
4630,862710
4631,610101010
4632,47101010
4633,33101010
4634,810101010
4635,8341010
4636,783310
4637,310101010
4638,68189
4639,891410
4640,876810
4641,86478
4642,3521010
4643,210210
4644,82101010
4645,20560
4646,4211010
4647,78101010
4648,1661010
4649,77776
4650,41101010
4651,88286
4652,32214
4653,310101010
4654,21519
4655,39694
4656,10101010
4657,3681010
4658,85101010
4659,310101010
4660,58101010
4661,61833
4662,410101010
4663,83511
4664,865910
4665,88101010
4666,110101010
4667,310101010
4668,82735
4669,3141010
4670,53381
4671,310101010
4672,86671
4673,328710
4674,376810
4675,21826
4676,736510
4677,3831010
4678,35101010
4679,83833
4680,2871010
4681,7741010
4682,7451010
4683,37101010
4684,537510
4685,8651010
4686,210310
4687,38101010
4688,310101010
4689,621010
4690,19010
4691,39877
4692,854810
4693,2321010
4694,78769
4695,8681010
4696,88873
4697,110101010
4698,810101010
4699,88101010
4700,8821010
4701,365810
4702,3101010
4703,8401010
4704,470010
4705,65101010
4706,887910
4707,643110
4708,386110
4709,8881010
4710,6761010
4711,3341010
4712,54223
4713,810101010
4714,3101010
4715,53101010
4716,3381010
4717,13101010
4718,6121010
4719,234110
4720,210101010
4721,648610
4722,79526
4723,22134
4724,110101010
4725,898210
4726,81553
4727,10101010
4728,210101010
4729,24101010
4730,83101010
4731,75686
4732,56101010
4733,4821010
4734,8211010
4735,2461010
4736,210101010
4737,55101010
4738,7551010
4739,38689
4740,83101010
4741,54101010
4742,803410
4743,51101010
4744,110101010
4745,84359
4746,28543
4747,875910
4748,710101010
4749,6461010
4750,410101010
4751,2481010
4752,84101010
4753,8831010
4754,310101010
4755,98834
4756,669410
4757,893610
4758,6251010
4759,3341010
4760,736110
4761,889310
4762,28101010
4763,84734
4764,310101010
4765,310101010
4766,810101010
4767,62583
4768,810101010
4769,63417
4770,588710
4771,5661010
4772,2491010
4773,37101010
4774,86315
4775,593
4776,910101010
4777,2591010
4778,810101010
4779,610101010
4780,823810
4781,962010
4782,639610
4783,377410
4784,77818
4785,110101010
4786,262710
4787,87101010
4788,59101010
4789,110101010
4790,810101010
4791,545410
4792,82041
4793,85556
4794,536510
4795,831010
4796,410101010
4797,37101010
4798,810101010
4799,130610
4800,78567
4801,88155
4802,210101010
4803,10101010
4804,256910
4805,39101010
4806,68581
4807,22417
4808,284310
4809,622510
4810,78101010
4811,8191010
4812,35138
4813,5633
4814,8701010
4815,96101010
4816,26484
4817,6611010
4818,2511010
4819,86101010
4820,98101010
4821,89101010
4822,310101010
4823,35101010
4824,536410
4825,8451010
4826,60967
4827,2811010
4828,810101010
4829,37212
4830,20880
4831,10101010
4832,34101010
4833,3521010
4834,70674
4835,816110
4836,787910
4837,861410
4838,2331010
4839,8231010
4840,79101010
4841,510101010
4842,37149
4843,32101010
4844,110101010
4845,710101010
4846,13101010
4847,27101010
4848,83663
4849,528310
4850,610101010
4851,8531010
4852,732010
4853,81236
4854,34101010
4855,1911010
4856,2811010
4857,610101010
4858,521010
4859,8641010
4860,10489
4861,3511010
4862,6871010
4863,2621010
4864,7681010
4865,32101010
4866,8381010
4867,1891010
4868,22356
4869,31440
4870,84101010
4871,7881010
4872,410101010
4873,610101010
4874,84101010
4875,91109
4876,718610
4877,98669
4878,86278
4879,310101010
4880,37101010
4881,4711010
4882,495610
4883,32810
4884,87101010
4885,85101010
4886,2251010
4887,87101010
4888,68817
4889,8821010
4890,679910
4891,31101010
4892,5701010
4893,827910
4894,1281010
4895,247310
4896,2621010
4897,2141010
4898,82101010
4899,722910
4900,1661010
4901,218810
4902,6261010
4903,38336
4904,869510
4905,710810
4906,505610
4907,500910
4908,8671010
4909,81563
4910,8481010
4911,8421010
4912,63723
4913,843810
4914,910101010
4915,502010
4916,615410
4917,42101010
4918,810101010
4919,310101010
4920,855110
4921,91310
4922,410101010
4923,872110
4924,81177
4925,73101010
4926,549610
4927,97787
4928,310101010
4929,89101010
4930,63101010
4931,367610
4932,310101010
4933,10101010
4934,32101010
4935,61101010
4936,2721010
4937,83943
4938,33148
4939,683310
4940,846610
4941,10101010
4942,77182
4943,526810
4944,843410
4945,96118
4946,388910
4947,2531010
4948,710101010
4949,910101010
4950,510101010
4951,83101010
4952,36093
4953,28123
4954,67101010
4955,3641010
4956,543510
4957,63786
4958,84101010
4959,210101010
4960,210101010
4961,63101010
4962,210101010
4963,835810
4964,310101010
4965,76136
4966,28793
4967,514210
4968,34101010
4969,85101010
4970,3131010
4971,387610
4972,937510
4973,810101010
4974,8621010
4975,19101010
4976,737110
4977,315810
4978,218310
4979,64181
4980,698910
4981,6781010
4982,68101010
4983,10101010
4984,54101010
4985,4201010
4986,47877
4987,72329
4988,8371010
4989,6591010
4990,808810
4991,71784
4992,810101010
4993,897610
4994,69101010
4995,180610
4996,860110
4997,610101010
4998,83101010
4999,5381010
5000,510101010
5001,110101010
5002,92101010
5003,2101010
5004,87119
5005,351010
5006,1221010
5007,255510
5008,210101010
5009,29101010
5010,310101010
5011,8691010
5012,110101010
5013,49385
5014,42090
5015,28101010
5016,35101010
5017,86648
5018,8311010
5019,56294
5020,410101010
5021,81101010
5022,829310
5023,8671010
5024,6711010
5025,310101010
5026,861810
5027,20101010
5028,310101010
5029,85101010
5030,865310
5031,210101010
5032,6981010
5033,44101010
5034,810101010
5035,3421010
5036,74101010
5037,2681010
5038,35783
5039,263310
5040,818910
5041,734510
5042,310101010
5043,810101010
5044,808310
5045,28711
5046,781910
5047,872510
5048,910101010
5049,545310
5050,110101010
5051,210101010
5052,41427
5053,110101010
5054,410101010
5055,3431010
5056,29101010
5057,24684
5058,2891010
5059,37676
5060,33129
5061,6941010
5062,2201010
5063,9411010
5064,888510
5065,8611010
5066,885410
5067,63217
5068,93626
5069,32851
5070,410101010
5071,6891010
5072,510101010
5073,631510
5074,210101010
5075,10101010
5076,86101010
5077,248510
5078,10101010
5079,60101010
5080,210101010
5081,55101010
5082,10101010
5083,10101010
5084,8881010
5085,78101010
5086,310101010
5087,961810
5088,314710
5089,24101010
5090,883910
5091,80101010
5092,6441010
5093,310101010
5094,410101010
5095,110101010
5096,63101010
5097,7491010
5098,20101010
5099,110101010
5100,31863
5101,710101010
5102,92101010
5103,74101010
5104,210101010
5105,679510
5106,888810
5107,710101010
5108,510101010
5109,85811
5110,3561010
5111,69101010
5112,67101010
5113,8841010
5114,38884
5115,53593
5116,810101010
5117,110101010
5118,42101010
5119,326810
5120,33785
5121,4101010
5122,78101010
5123,4191010
5124,3841010
5125,34101010
5126,84101010
5127,67101010
5128,20101010
5129,510101010
5130,356910
5131,22101010
5132,8161010
5133,6861010
5134,6191010
5135,610101010
5136,68101010
5137,21101010
5138,130610
5139,85101010
5140,82101010
5141,737310
5142,80858
5143,83101010
5144,85101010
5145,7441010
5146,889710
5147,510101010
5148,58141
5149,910101010
5150,770410
5151,4831010
5152,83101010
5153,610101010
5154,6851010
5155,692210
5156,144310
5157,5011010
5158,8395
5159,708110
5160,76101010
5161,310101010
5162,843010
5163,40101010
5164,28101010
5165,2831010
5166,17856
5167,664810
5168,3661010
5169,388910
5170,86101010
5171,210101010
5172,42101010
5173,86101010
5174,610101010
5175,886510
5176,910101010
5177,8301010
5178,249710
5179,73101010
5180,5531010
5181,59101010
5182,88779
5183,32101010
5184,210101010
5185,75333
5186,810101010
5187,295510
5188,582510
5189,84173
5190,695410
5191,63101010
5192,64101010
5193,86183
5194,7131010
5195,610101010
5196,44101010
5197,648910
5198,62950
5199,5791010
5200,7621010
5201,346810
5202,54101010
5203,38122
5204,810101010
5205,310101010
5206,67101010
5207,677610
5208,610101010
5209,9011010
5210,77121
5211,43539
5212,410101010
5213,110101010
5214,3351010
5215,73101010
5216,5351010
5217,5131010
5218,14856
5219,224010
5220,78101010
5221,87887
5222,66101010
5223,2611010
5224,110101010
5225,7351010
5226,4761010
5227,38101010
5228,736410
5229,4141010
5230,43138
5231,68676
5232,5221010
5233,8561010
5234,766910
5235,628510
5236,5791010
5237,37216
5238,410101010
5239,675910
5240,460210
5241,850110
5242,44885
5243,46883
5244,94101010
5245,219610
5246,87934
5247,69638
5248,64283
5249,210101010
5250,89817
5251,28362
5252,910101010
5253,445910
5254,86101010
5255,8981010
5256,988310
5257,864610
5258,1941010
5259,28101010
5260,76183
5261,74101010
5262,53101010
5263,232910
5264,3711010
5265,82101010
5266,610101010
5267,658310
5268,358610
5269,4631010
5270,2631010
5271,810101010
5272,78101010
5273,3351010
5274,5880
5275,810101010
5276,50409
5277,31874
5278,13910
5279,610101010
5280,55653
5281,833410
5282,4751010
5283,25213
5284,48110
5285,69101010
5286,57101010
5287,610101010
5288,310101010
5289,824210
5290,6841010
5291,110101010
5292,30101010
5293,78101010
5294,110101010
5295,410101010
5296,80101010
5297,77307
5298,637910
5299,71101010
5300,810101010
5301,88389
5302,66101010
5303,610101010
5304,83214
5305,3551010
5306,81101010
5307,110101010
5308,7501010
5309,250210
5310,73393
5311,810101010
5312,6951010
5313,78565
5314,110101010
5315,274710
5316,2481010
5317,864910
5318,8741010
5319,424610
5320,92101010
5321,88101010
5322,190410
5323,35101010
5324,75218
5325,48101010
5326,191010
5327,80354
5328,885510
5329,823110
5330,80988
5331,39124
5332,610101010
5333,7061010
5334,83267
5335,895610
5336,69101010
5337,92910
5338,2231010
5339,3101010
5340,54101010
5341,810101010
5342,156810
5343,410101010
5344,670510
5345,69346
5346,8121010
5347,5961010
5348,810101010
5349,310101010
5350,84101010
5351,41857
5352,442410
5353,763010
5354,28101010
5355,310101010
5356,3001010
5357,955910
5358,73828
5359,588010
5360,26151
5361,610101010
5362,54101010
5363,510101010
5364,69726
5365,28310
5366,53101010
5367,2081010
5368,6431010
5369,810101010
5370,21101010
5371,810101010
5372,91911
5373,31485
5374,67210
5375,8941010
5376,79101010
5377,86291
5378,710101010
5379,8391010
5380,7731010
5381,310101010
5382,48101010
5383,51101010
5384,832810
5385,333410
5386,664210
5387,62906
5388,582910
5389,110101010
5390,8263
5391,88101010
5392,20617
5393,54101010
5394,82101010
5395,833710
5396,9655
5397,83101010
5398,86136
5399,76487
5400,35101010
5401,566710
5402,83101010
5403,210101010
5404,82101010
5405,484310
5406,71386
5407,866810
5408,7711010
5409,39101010
5410,110101010
5411,65101010
5412,110101010
5413,73101010
5414,6201010
5415,28101010
5416,59101010
5417,835110
5418,321110
5419,31101010
5420,510101010
5421,37101010
5422,58499
5423,78165
5424,8341010
5425,75101010
5426,610101010
5427,210101010
5428,857110
5429,7131010
5430,215910
5431,810101010
5432,69101010
5433,283410
5434,86635
5435,281010
5436,5171010
5437,410101010
5438,8701010
5439,310101010
5440,6561010
5441,649910
5442,810101010
5443,81101010
5444,10101010
5445,110101010
5446,808610
5447,89101010
5448,110101010
5449,380810
5450,321910
5451,921010
5452,7381010
5453,410101010
5454,710101010
5455,96101010
5456,2191010
5457,29094
5458,81101010
5459,363510
5460,64363
5461,80101010
5462,69101010
5463,63101010
5464,410101010
5465,37101010
5466,8641010
5467,810101010
5468,53101010
5469,28845
5470,961010
5471,18801
5472,68345
5473,88101010
5474,410101010
5475,43101010
5476,808810
5477,53342
5478,210101010
5479,10101010
5480,810101010
5481,8011010
5482,67510
5483,710101010
5484,85101010
5485,21101010
5486,710101010
5487,6341010
5488,110101010
5489,379510
5490,24527
5491,26952
5492,62632
5493,8631010
5494,410101010
5495,23101010
5496,310101010
5497,5741010
5498,30914
5499,335210
5500,466310
5501,18101010
5502,8631010
5503,636410
5504,81266
5505,410101010
5506,60101010
5507,610101010
5508,499310
5509,606410
5510,42101010
5511,181010
5512,842210
5513,280810
5514,556410
5515,65101010
5516,210101010
5517,38393
5518,888010
5519,8091010
5520,8551010
5521,20063
5522,76101010
5523,85101010
5524,78101010
5525,110101010
5526,757210
5527,64812
5528,7881010
5529,310101010
5530,87866
5531,8181010
5532,81796
5533,91101010
5534,210101010
5535,55101010
5536,510101010
5537,67174
5538,53955
5539,58885
5540,64839
5541,83478
5542,310101010
5543,627610
5544,960810
5545,73101010
5546,71101010
5547,38968
5548,85000
5549,710101010
5550,62101010
5551,85714
5552,7881010
5553,610101010
5554,710101010
5555,853410
5556,2901010
5557,29101010
5558,12555
5559,5431010
5560,39316
5561,10101010
5562,30686
5563,51101010
5564,3153
5565,510101010
5566,553310
5567,50101010
5568,671410
5569,80066
5570,74136
5571,62101010
5572,85299
5573,8351010
5574,7121010
5575,110101010
5576,80101010
5577,214710
5578,648510
5579,20426
5580,310101010
5581,3171010
5582,766410
5583,50101010
5584,90093
5585,8021010
5586,74594
5587,45890
5588,50101010
5589,46101010
5590,710101010
5591,478410
5592,617610
5593,567910
5594,640510
5595,59238
5596,88210
5597,883310
5598,510101010
5599,77312
5600,74101010
5601,65514
5602,53101010
5603,94101010
5604,910101010
5605,5591010
5606,65101010
5607,237410
5608,8461010
5609,8331010
5610,852810
5611,31439
5612,52101010
5613,82962
5614,8141010
5615,3761010
5616,610101010
5617,95678
5618,10101010
5619,8321010
5620,39101010
5621,686710
5622,56101010
5623,8501010
5624,67294
5625,8651010
5626,2601010
5627,83101010
5628,47374
5629,30119
5630,32310
5631,821010
5632,810101010
5633,88576
5634,22134
5635,110101010
5636,611610
5637,7531010
5638,63101010
5639,8221010
5640,310101010
5641,64101010
5642,99101010
5643,2611010
5644,2991010
5645,63343
5646,610101010
5647,64285
5648,26658
5649,675710
5650,933410
5651,93005
5652,210101010
5653,832810
5654,210101010
5655,310101010
5656,8831010
5657,84101010
5658,76528
5659,1394
5660,88737
5661,68617
5662,8831010
5663,3801010
5664,8271010
5665,4011010
5666,70101010
5667,310101010
5668,388410
5669,27101010
5670,86101010
5671,598010
5672,38810
5673,87101010
5674,9851010
5675,69101010
5676,1471010
5677,51788
5678,64281
5679,6151010
5680,141010
5681,88101010
5682,851010
5683,519810
5684,6101010
5685,6371010
5686,7381010
5687,87267
5688,291010
5689,77453
5690,88215
5691,768710
5692,8021010
5693,85779
5694,58101010
5695,442810
5696,6831010
5697,20489
5698,847310
5699,510101010
5700,38885
5701,21264
5702,436110
5703,85101010
5704,22628
5705,61101010
5706,35860
5707,7151010
5708,5051010
5709,66101010
5710,8341010
5711,8501010
5712,225210
5713,73101010
5714,310101010
5715,531010
5716,3101010
5717,910101010
5718,88217
5719,34893
5720,63101010
5721,36891
5722,7271010
5723,33101010
5724,21101010
5725,36101010
5726,61325
5727,2851010
5728,26069
5729,231610
5730,317310
5731,656910
5732,27101010
5733,83101010
5734,183410
5735,6181010
5736,7161010
5737,77101010
5738,2671010
5739,2101010
5740,843110
5741,6281010
5742,410101010
5743,461010
5744,712610
5745,64432
5746,510101010
